{587.263 ,  230.70822         },
{82.227356 ,  244.30707       },
{104.61933 ,  244.13194       },
{126.75031 ,  245.04108       },
{149.3207 ,  245.19876        },
{171.9495 ,  246.04143        },
{194.7451 ,  246.34654        },
{217.88731 ,  247.22597       },
{241.1019 ,  247.47202        },
{264.5069 ,  248.18356        },
{288.10596 ,  248.7608        },
{311.99475 ,  249.28549       },
{336.04434 ,  249.9553        },
{360.18134 ,  250.53035       },
{384.5996 ,  251.21646        },
{409.13202 ,  251.61984       },
{434.08096 ,  252.38242       },
{459.01254 ,  252.87065       },
{484.11835 ,  253.87242       },
{509.4103 ,  254.09785        },
{535.0204 ,  255.26648        },
{560.75726 ,  255.37288       },
{586.75757 ,  256.80502       },
{81.677025 ,  266.54907       },
{103.78781 ,  267.9156        },
{126.24428 ,  268.05344       },
{148.67168 ,  269.10345       },
{171.25345 ,  269.39667       },
{194.14992 ,  270.3137        },
{217.21986 ,  270.6022        },
{240.45113 ,  271.57104       },
{263.89868 ,  272.1339        },
{287.4715 ,  272.8368         },
{311.3825 ,  273.51807        },
{335.33054 ,  274.2874        },
{359.567 ,  274.8642          },
{383.9373 ,  275.5801         },
{408.6359 ,  276.33142        },
{433.36868 ,  277.1015        },
{458.3828 ,  277.8841         },
{483.51514 ,  278.3146        },
{508.96295 ,  279.5001        },
{534.3929 ,  279.83762        },
{560.2984 ,  281.1723         },
{586.1395 ,  281.25427        },
{81.07616 ,  290.87964        },
{103.185425 ,  290.8106       },
{125.48154 ,  292.01147       },
{147.90686 ,  292.25372       },
{170.59883 ,  293.3697        },
{193.58897 ,  293.7           },
{216.57773 ,  294.92065       },
{239.70282 ,  295.277         },
{263.26907 ,  296.22415       },
{286.8274 ,  296.8801         },
{310.73602 ,  297.72095       },
{334.70132 ,  298.68054       },
{358.96384 ,  299.32886       },
{383.34787 ,  300.1364        },
{407.98788 ,  300.96756       },
{432.8318 ,  301.8464         },
{457.74805 ,  302.5458        },
{483.03336 ,  303.652         },
{508.37228 ,  304.10797       },
{533.8787 ,  305.36343        },
{559.51825 ,  305.72784       },
{585.7861 ,  307.23203        },
{80.315186 ,  313.1983        },
{102.52155 ,  314.76642       },
{124.77036 ,  314.97806       },
{147.35254 ,  316.30423       },
{169.90038 ,  316.75626       },
{192.79391 ,  317.80612       },
{215.84329 ,  318.41977       },
{239.26332 ,  319.44827       },
{262.55682 ,  320.19547       },
{286.23087 ,  321.13525       },
{310.0997 ,  321.94724        },
{334.1576 ,  322.82178        },
{358.34738 ,  323.77426       },
{382.74695 ,  324.5931        },
